iter	Passed	Remaining
4297	73491	1636778
4298	73515	1636935
4299	73538	1637034
4300	73576	1637480
4301	73602	1637671
4302	73621	1637692
4303	73643	1637790
4304	73666	1637891
4305	73692	1638072
4306	73726	1638446
4307	73755	1638679
4308	73781	1638868
4309	73805	1638999
4310	73840	1639380
4311	73871	1639674
4312	73893	1639761
4313	73915	1639849
4314	73961	1640472
4315	73983	1640569
4316	74003	1640600
4317	74029	1640785
4318	74059	1641050
4319	74082	1641170
4320	74103	1641240
4321	74131	1641454
4322	74160	1641713
4323	74182	1641802
4324	74205	1641900
4325	74232	1642110
4326	74266	1642471
4327	74288	1642547
4328	74311	1642673
4329	74336	1642818
4330	74379	1643367
4331	74399	1643426
4332	74422	1643525
4333	74449	1643735
4334	74492	1644282
4335	74514	1644381
4336	74537	1644480
4337	74567	1644759
4338	74600	1645082
4339	74621	1645150
4340	74643	1645240
4341	74668	1645390
4342	74687	1645414
4343	74724	1645826
4344	74749	1645987
4345	74772	1646093
4346	74794	1646183
4347	74819	1646345
4348	74844	1646485
4349	74874	1646750
4350	74896	1646834
4351	74915	1646864
4352	74937	1646948
4353	74952	1646886
4354	74968	1646850
4355	74991	1646965
4356	75007	1646906
4357	75023	1646868
4358	75042	1646885
4359	75059	1646860
4360	75076	1646833
4361	75091	1646784
4362	75110	1646793
4363	75131	1646868
4364	75152	1646940
4365	75171	1646959
4366	75186	1646883
4367	75205	1646916
4368	75222	1646879
4369	75251	1647120
4370	75267	1647092
4371	75284	1647058
4372	75299	1647001
4373	75315	1646955
4374	75335	1646991
4375	75363	1647219
4376	75383	1647255
4377	75405	1647333
4378	75427	1647427
4379	75451	1647571
4380	75479	1647772
4381	75500	1647844
4382	75521	1647902
4383	75535	1647818
4384	75551	1647779
4385	75565	1647684
4386	75581	1647654
4387	75602	1647719
4388	75621	1647728
4389	75637	1647682
4390	75653	1647645
4391	75666	1647525
4392	75683	1647506
4393	75698	1647443
4394	75714	1647393
4395	75739	1647561
4396	75756	1647535
4397	75774	1647529
4398	75791	1647500
4399	75808	1647479
4400	75824	1647435
4401	75841	1647409
4402	75866	1647567
4403	75882	1647534
4404	75900	1647519
4405	75916	1647489
4406	75932	1647445
4407	75949	1647418
4408	75965	1647371
4409	75983	1647379
4410	76003	1647420
4411	76019	1647380
4412	76035	1647319
4413	76048	1647219
4414	76065	1647197
4415	76078	1647081
4416	76095	1647068
4417	76117	1647156
4418	76132	1647092
4419	76149	1647065
4420	76166	1647030
4421	76179	1646933
4422	76195	1646880
4423	76211	1646850
4424	76227	1646809
4425	76250	1646917
4426	76264	1646825
4427	76280	1646771
4428	76297	1646748
4429	76310	1646645
4430	76328	1646640
4431	76344	1646599
4432	76361	1646568
4433	76383	1646659
4434	76401	1646656
4435	76415	1646587
4436	76432	1646564
4437	76445	1646445
4438	76463	1646440
4439	76479	1646400
4440	76495	1646355
4441	76514	1646383
4442	76530	1646344
4443	76547	1646307
4444	76564	1646297
4445	76582	1646292
4446	76598	1646253
4447	76618	1646299
4448	76638	1646335
4449	76656	1646332
4450	76674	1646324
4451	76687	1646225
4452	76705	1646220
4453	76722	1646195
4454	76749	1646382
4455	76776	1646576
4456	76801	1646723
4457	76816	1646666
4458	76832	1646621
4459	76847	1646568
4460	76862	1646496
4461	76878	1646456
4462	76899	1646507
4463	76923	1646641
4464	76944	1646696
4465	76962	1646707
4466	76989	1646902
4467	77013	1647019
4468	77035	1647118
4469	77076	1647600
4470	77091	1647531
4471	77103	1647411
4472	77121	1647402
4473	77137	1647350
4474	77159	1647433
4475	77173	1647364
4476	77191	1647355
4477	77208	1647338
4478	77225	1647313
4479	77245	1647351
4480	77262	1647329
4481	77278	1647294
4482	77295	1647269
4483	77312	1647240
4484	77332	1647276
4485	77347	1647219
4486	77366	1647234
4487	77383	1647221
4488	77404	1647269
4489	77420	1647232
4490	77437	1647201
4491	77452	1647147
4492	77466	1647049
4493	77484	1647052
4494	77502	1647054
4495	77516	1646960
4496	77531	1646907
4497	77546	1646846
4498	77564	1646844
4499	77585	1646906
4500	77599	1646815
4501	77616	1646804
4502	77633	1646780
4503	77650	1646752
4504	77671	1646806
4505	77684	1646710
4506	77701	1646681
4507	77717	1646638
4508	77734	1646605
4509	77754	1646652
4510	77771	1646645
4511	77786	1646577
4512	77804	1646559
4513	77821	1646540
4514	77839	1646547
4515	77856	1646521
4516	77871	1646453
4517	77887	1646414
4518	77902	1646341
4519	77925	1646450
4520	77939	1646366
4521	77955	1646327
4522	77970	1646260
4523	77987	1646233
4524	78007	1646271
4525	78023	1646225
4526	78038	1646166
4527	78054	1646126
4528	78070	1646089
4529	78091	1646138
4530	78106	1646079
4531	78123	1646052
4532	78136	1645957
4533	78153	1645939
4534	78174	1645985
4535	78190	1645953
4536	78206	1645902
4537	78223	1645891
4538	78240	1645858
4539	78261	1645922
4540	78277	1645869
4541	78293	1645837
4542	78309	1645803
4543	78323	1645710
4544	78341	1645697
4545	78360	1645725
4546	78376	1645682
4547	78391	1645617
4548	78408	1645591
4549	78425	1645569
4550	78445	1645608
4551	78460	1645558
4552	78477	1645522
4553	78493	1645487
4554	78507	1645404
4555	78529	1645474
4556	78546	1645461
4557	78563	1645437
4558	78579	1645399
4559	78594	1645334
4560	78615	1645397
4561	78630	1645322
4562	78646	1645278
4563	78660	1645192
4564	78678	1645193
4565	78692	1645109
4566	78710	1645114
4567	78727	1645096
4568	78755	1645286
4569	78772	1645279
4570	78788	1645241
4571	78802	1645152
4572	78820	1645144
4573	78837	1645122
4574	78854	1645108
4575	78872	1645100
4576	78888	1645065
4577	78905	1645043
4578	78922	1645010
4579	78938	1644976
4580	78954	1644920
4581	78970	1644876
4582	78984	1644806
4583	79002	1644804
4584	79022	1644841
4585	79038	1644798
4586	79052	1644701
4587	79069	1644695
4588	79084	1644618
4589	79100	1644584
4590	79113	1644473
4591	79130	1644446
4592	79151	1644506
4593	79166	1644455
4594	79183	1644418
4595	79199	1644384
4596	79216	1644360
4597	79233	1644334
4598	79248	1644285
4599	79261	1644180
4600	79283	1644253
4601	79300	1644225
4602	79316	1644187
4603	79331	1644132
4604	79346	1644070
4605	79361	1644001
4606	79384	1644095
4607	79399	1644039
4608	79415	1643990
4609	79432	1643963
4610	79445	1643868
4611	79461	1643831
4612	79478	1643792
4613	79494	1643752
4614	79516	1643845
4615	79532	1643791
4616	79545	1643696
4617	79561	1643656
4618	79578	1643618
4619	79593	1643563
4620	79608	1643494
4621	79624	1643451
4622	79645	1643525
4623	79661	1643469
4624	79677	1643435
4625	79693	1643396
4626	79710	1643373
4627	79732	1643449
4628	79749	1643436
4629	79767	1643427
4630	79787	1643460
4631	79803	1643418
4632	79819	1643375
4633	79833	1643308
4634	79849	1643259
4635	79865	1643217
4636	79881	1643163
4637	79896	1643098
4638	79914	1643112
4639	79930	1643068
4640	79944	1642975
4641	79960	1642940
4642	79976	1642897
4643	79993	1642866
4644	80009	1642838
4645	80025	1642794
4646	80046	1642853
4647	80064	1642844
4648	80080	1642799
4649	80092	1642673
4650	80108	1642633
4651	80125	1642612
4652	80140	1642556
4653	80157	1642525
4654	80178	1642592
4655	80195	1642578
4656	80210	1642516
4657	80225	1642445
4658	80241	1642408
4659	80258	1642375
4660	80273	1642318
4661	80285	1642201
4662	80302	1642174
4663	80319	1642154
4664	80334	1642082
4665	80346	1641971
4666	80363	1641941
4667	80379	1641898
4668	80393	1641811
4669	80410	1641793
4670	80422	1641667
4671	80442	1641699
4672	80459	1641680
4673	80474	1641625
4674	80487	1641525
4675	80503	1641487
4676	80520	1641459
4677	80536	1641417
4678	80548	1641301
4679	80565	1641268
4680	80585	1641319
4681	80600	1641254
4682	80618	1641244
4683	80634	1641211
4684	80647	1641103
4685	80664	1641079
4686	80681	1641064
4687	80699	1641052
4688	80721	1641130
4689	80735	1641045
4690	80752	1641031
4691	80769	1641019
4692	80784	1640943
4693	80802	1640940
4694	80819	1640920
4695	80835	1640882
4696	80854	1640909
4697	80871	1640871
4698	80887	1640848
4699	80902	1640770
4700	80919	1640761
4701	80935	1640715
4702	80952	1640693
4703	80969	1640671
4704	80993	1640786
4705	81017	1640915
4706	81040	1641001
4707	81060	1641046
4708	81081	1641103
4709	81104	1641214
4710	81126	1641280
4711	81146	1641325
4712	81166	1641372
4713	81188	1641451
4714	81213	1641592
4715	81234	1641651
4716	81254	1641682
4717	81277	1641774
4718	81298	1641842
4719	81319	1641905
4720	81342	1641995
4721	81364	1642075
4722	81386	1642163
4723	81412	1642309
4724	81430	1642306
4725	81442	1642193
4726	81459	1642176
4727	81476	1642145
4728	81497	1642206
4729	81518	1642260
4730	81540	1642352
4731	81560	1642385
4732	81586	1642547
4733	81613	1642724
4734	81634	1642786
4735	81658	1642888
4736	81681	1642992
4737	81696	1642933
4738	81712	1642887
4739	81726	1642813
4740	81743	1642784
4741	81765	1642857
4742	81781	1642821
4743	81796	1642767
4744	81811	1642690
4745	81828	1642678
4746	81850	1642746
4747	81864	1642660
4748	81881	1642643
4749	81898	1642622
4750	81912	1642537
4751	81934	1642615
4752	81947	1642511
4753	81963	1642476
4754	81977	1642390
4755	81993	1642354
4756	82011	1642359
4757	82029	1642345
4758	82045	1642308
4759	82061	1642269
4760	82078	1642239
4761	82100	1642323
4762	82116	1642287
4763	82133	1642248
4764	82148	1642197
4765	82162	1642118
4766	82183	1642173
4767	82199	1642137
4768	82213	1642040
4769	82230	1642014
4770	82246	1641975
4771	82264	1641989
4772	82280	1641943
4773	82293	1641840
4774	82309	1641800
4775	82323	1641705
4776	82338	1641658
4777	82356	1641650
4778	82373	1641620
4779	82385	1641509
4780	82401	1641468
4781	82418	1641449
4782	82438	1641471
4783	82454	1641434
4784	82467	1641333
4785	82484	1641315
4786	82501	1641286
4787	82520	1641316
4788	82537	1641289
4789	82553	1641239
4790	82568	1641191
4791	82585	1641152
4792	82601	1641122
4793	82619	1641111
4794	82635	1641077
4795	82647	1640946
4796	82663	1640906
4797	82679	1640867
4798	82701	1640938
4799	82717	1640899
4800	82729	1640793
4801	82745	1640741
4802	82759	1640652
4803	82779	1640704
4804	82795	1640652
4805	82808	1640553
4806	82824	1640520
4807	82840	1640475
4808	82858	1640474
4809	82876	1640464
4810	82889	1640375
4811	82906	1640345
4812	82919	1640251
4813	82935	1640209
4814	82956	1640263
4815	82969	1640164
4816	82986	1640130
4817	82999	1640036
4818	83016	1640005
4819	83037	1640063
4820	83051	1639987
4821	83068	1639960
4822	83082	1639884
4823	83098	1639850
4824	83115	1639816
4825	83131	1639782
4826	83148	1639771
4827	83164	1639725
4828	83181	1639691
4829	83196	1639641
4830	83214	1639641
4831	83230	1639603
4832	83246	1639548
4833	83262	1639517
4834	83276	1639434
4835	83293	1639405
4836	83308	1639339
4837	83325	1639327
4838	83346	1639390
4839	83360	1639307
4840	83377	1639271
4841	83390	1639184
4842	83406	1639141
4843	83421	1639079
4844	83435	1638999
4845	83452	1638975
4846	83467	1638913
4847	83485	1638917
4848	83500	1638853
4849	83513	1638743
4850	83528	1638700
4851	83545	1638661
4852	83558	1638578
4853	83574	1638531
4854	83591	1638511
4855	83608	1638485
4856	83624	1638450
4857	83639	1638382
4858	83653	1638306
4859	83670	1638283
4860	83687	1638261
4861	83702	1638195
4862	83719	1638170
4863	83731	1638066
4864	83750	1638080
4865	83765	1638018
4866	83782	1637996
4867	83799	1637968
4868	83815	1637936
4869	83831	1637885
4870	83847	1637850
4871	83864	1637820
4872	83883	1637855
4873	83899	1637809
4874	83915	1637766
4875	83932	1637739
4876	83945	1637648
4877	83965	1637688
4878	83982	1637652
4879	83997	1637599
4880	84013	1637562
4881	84026	1637462
4882	84043	1637438
4883	84057	1637353
4884	84073	1637325
4885	84087	1637230
4886	84108	1637288
4887	84123	1637238
4888	84140	1637205
4889	84155	1637155
4890	84169	1637072
4891	84186	1637040
4892	84199	1636957
4893	84216	1636937
4894	84236	1636973
4895	84252	1636921
4896	84268	1636880
4897	84284	1636835
4898	84300	1636809
4899	84317	1636780
4900	84331	1636706
4901	84348	1636683
4902	84366	1636675
4903	84383	1636662
4904	84397	1636576
4905	84413	1636539
4906	84426	1636447
4907	84442	1636403
4908	84459	1636377
4909	84473	1636291
4910	84489	1636252
4911	84507	1636255
4912	84523	1636220
4913	84536	1636116
4914	84553	1636085
4915	84569	1636053
4916	84585	1636018
4917	84598	1635917
4918	84614	1635870
4919	84633	1635901
4920	84648	1635823
4921	84663	1635780
4922	84678	1635721
4923	84695	1635682
4924	84709	1635609
4925	84726	1635583
4926	84742	1635542
4927	84758	1635517
4928	84774	1635478
4929	84791	1635446
4930	84806	1635387
4931	84820	1635303
4932	84836	1635265
4933	84852	1635226
4934	84866	1635154
4935	84884	1635144
4936	84909	1635277
4937	84931	1635360
4938	84953	1635434
4939	84976	1635532
4940	84993	1635501
4941	85010	1635483
4942	85027	1635457
4943	85044	1635438
4944	85056	1635318
4945	85073	1635294
4946	85088	1635242
4947	85100	1635132
4948	85116	1635093
4949	85130	1635017
4950	85147	1634983
4951	85166	1634999
4952	85181	1634941
4953	85196	1634883
4954	85212	1634853
4955	85228	1634813
4956	85245	1634788
4957	85262	1634759
4958	85277	1634706
4959	85295	1634704
4960	85312	1634675
4961	85328	1634638
4962	85345	1634620
4963	85359	1634533
4964	85375	1634508
4965	85392	1634475
4966	85408	1634433
4967	85424	1634405
4968	85441	1634375
4969	85457	1634339
4970	85472	1634288
4971	85486	1634198
4972	85503	1634180
4973	85519	1634148
4974	85535	1634104
4975	85552	1634081
4976	85576	1634186
4977	85599	1634291
4978	85620	1634347
4979	85639	1634352
4980	85661	1634434
4981	85683	1634500
4982	85704	1634553
4983	85723	1634573
4984	85743	1634616
4985	85763	1634642
4986	85786	1634738
4987	85810	1634865
4988	85831	1634902
4989	85849	1634914
4990	85866	1634893
4991	85880	1634814
4992	85897	1634783
4993	85914	1634761
4994	85930	1634728
4995	85947	1634698
4996	85963	1634664
4997	85979	1634627
4998	85995	1634593
4999	86011	1634540
5000	86025	1634470
5001	86041	1634427
5002	86055	1634357
5003	86071	1634317
5004	86085	1634231
5005	86101	1634196
5006	86117	1634143
5007	86130	1634062
5008	86146	1634019
5009	86160	1633943
5010	86178	1633926
5011	86194	1633892
5012	86208	1633808
5013	86224	1633784
5014	86240	1633743
5015	86256	1633693
5016	86269	1633608
5017	86292	1633700
5018	86310	1633689
5019	86325	1633628
5020	86341	1633591
5021	86358	1633574
5022	86374	1633535
5023	86388	1633461
5024	86406	1633442
5025	86421	1633395
5026	86435	1633307
5027	86452	1633294
5028	86465	1633202
5029	86483	1633189
5030	86496	1633092
5031	86513	1633072
5032	86529	1633032
5033	86544	1632987
5034	86561	1632956
5035	86576	1632894
5036	86589	1632805
5037	86607	1632793
5038	86624	1632790
5039	86640	1632737
5040	86657	1632726
5041	86674	1632703
5042	86691	1632681
5043	86705	1632603
5044	86721	1632568
5045	86738	1632545
5046	86758	1632566
5047	86775	1632547
5048	86791	1632521
5049	86809	1632522
5050	86835	1632666
5051	86857	1632727
5052	86873	1632700
5053	86891	1632684
5054	86908	1632677
5055	86926	1632670
5056	86942	1632639
5057	86956	1632556
5058	86987	1632786
5059	87008	1632842
5060	87027	1632862
5061	87048	1632927
5062	87065	1632905
5063	87089	1633011
5064	87122	1633282
5065	87142	1633321
5066	87163	1633371
5067	87186	1633466
5068	87211	1633595
5069	87233	1633668
5070	87259	1633819
5071	87281	1633886
5072	87301	1633927
5073	87322	1633971
5074	87367	1634473
5075	87411	1634957
5076	87441	1635196
5077	87462	1635244
5078	87484	1635307
5079	87508	1635412
5080	87557	1636002
5081	87580	1636085
5082	87603	1636176
5083	87649	1636706
5084	87678	1636909
5085	87708	1637118
5086	87742	1637411
5087	87766	1637529
5088	87787	1637573
5089	87813	1637715
5090	87837	1637834
5091	87862	1637961
5092	87884	1638035
5093	87916	1638284
5094	87938	1638351
5095	87960	1638432
5096	87983	1638516
5097	88018	1638827
5098	88054	1639158
5099	88087	1639435
5100	88125	1639807
5101	88151	1639956
5102	88176	1640079
5103	88201	1640198
5104	88220	1640217
5105	88255	1640539
5106	88279	1640633
5107	88299	1640676
5108	88321	1640740
5109	88344	1640826
5110	88370	1640980
5111	88391	1641026
5112	88411	1641055
5113	88432	1641109
5114	88447	1641043
5115	88461	1640978
5116	88477	1640937
5117	88498	1640975
5118	88512	1640910
5119	88526	1640833
5120	88542	1640782
5121	88557	1640735
5122	88574	1640703
5123	88592	1640699
5124	88613	1640756
5125	88632	1640769
5126	88647	1640708
5127	88664	1640675
5128	88677	1640580
5129	88693	1640547
5130	88717	1640642
5131	88740	1640744
5132	88762	1640802
5133	88783	1640862
5134	88802	1640876
5135	88822	1640911
5136	88851	1641101
5137	88871	1641140
5138	88893	1641199
5139	88906	1641115
5140	88923	1641082
5141	88949	1641235
5142	88971	1641303
5143	89009	1641670
5144	89030	1641723
5145	89071	1642136
5146	89098	1642305
5147	89121	1642389
5148	89141	1642412
5149	89175	1642704
5150	89198	1642787
5151	89219	1642844
5152	89240	1642886
5153	89266	1643041
5154	89286	1643070
5155	89314	1643249
5156	89337	1643337
5157	89366	1643524
5158	89394	1643716
5159	89420	1643858
5160	89441	1643912
5161	89470	1644102
5162	89491	1644157
5163	89513	1644226
5164	89537	1644323
5165	89575	1644685
5166	89597	1644748
5167	89618	1644808
5168	89640	1644868
5169	89681	1645292
5170	89707	1645437
5171	89728	1645482
5172	89748	1645503
5173	89784	1645831
5174	89807	1645912
5175	89827	1645961
5176	89847	1645987
5177	89879	1646241
5178	89906	1646387
5179	89926	1646424
5180	89947	1646468
5181	89971	1646576
5182	89993	1646638
5183	90025	1646899
5184	90046	1646949
5185	90071	1647068
5186	90093	1647124
5187	90117	1647229
5188	90139	1647308
5189	90160	1647360
5190	90175	1647290
5191	90190	1647238
5192	90206	1647196
5193	90219	1647097
5194	90236	1647076
5195	90253	1647041
5196	90270	1647017
5197	90289	1647032
5198	90307	1647017
5199	90322	1646963
5200	90335	1646876
5201	90352	1646845
5202	90368	1646803
5203	90382	1646729
5204	90400	1646713
5205	90422	1646783
5206	90438	1646742
5207	90454	1646704
5208	90468	1646625
5209	90485	1646589
5210	90499	1646525
5211	90517	1646512
5212	90540	1646590
5213	90557	1646567
5214	90573	1646524
5215	90588	1646475
5216	90604	1646429
5217	90620	1646383
5218	90635	1646333
5219	90652	1646304
5220	90674	1646367
5221	90689	1646309
5222	90703	1646232
5223	90719	1646184
5224	90731	1646080
5225	90748	1646048
5226	90765	1646016
5227	90780	1645961
5228	90802	1646021
5229	90818	1645993
5230	90835	1645969
5231	90852	1645944
5232	90869	1645909
5233	90885	1645875
5234	90901	1645823
5235	90923	1645890
5236	90938	1645845
5237	90953	1645772
5238	90969	1645736
5239	90985	1645686
5240	90999	1645614
5241	91016	1645586
5242	91033	1645561
5243	91054	1645622
5244	91070	1645577
5245	91086	1645526
5246	91099	1645432
5247	91116	1645408
5248	91132	1645364
5249	91145	1645265
5250	91160	1645219
5251	91181	1645260
5252	91198	1645234
5253	91211	1645132
5254	91226	1645075
5255	91240	1644999
5256	91258	1644988
5257	91271	1644895
5258	91286	1644840
5259	91310	1644935
5260	91328	1644942
5261	91349	1644991
5262	91370	1645028
5263	91390	1645062
5264	91409	1645081
5265	91421	1644968
5266	91437	1644918
5267	91453	1644880
5268	91467	1644793
5269	91483	1644760
5270	91500	1644730
5271	91513	1644645
5272	91530	1644623
5273	91546	1644581
5274	91562	1644537
5275	91576	1644459
5276	91594	1644442
5277	91610	1644398
5278	91626	1644359
5279	91642	1644322
5280	91658	1644289
5281	91674	1644244
5282	91687	1644150
5283	91703	1644109
5284	91718	1644040
5285	91735	1644021
5286	91751	1643975
5287	91767	1643941
5288	91787	1643958
5289	91806	1643972
5290	91821	1643914
5291	91836	1643860
5292	91850	1643784
5293	91869	1643784
5294	91884	1643727
5295	91898	1643651
5296	91915	1643625
5297	91931	1643587
5298	91948	1643562
5299	91963	1643508
5300	91979	1643460
5301	91996	1643433
5302	92010	1643358
5303	92027	1643341
5304	92044	1643310
5305	92060	1643275
5306	92075	1643214
5307	92089	1643138
5308	92106	1643109
5309	92119	1643025
5310	92136	1643003
5311	92152	1642960
5312	92167	1642889
5313	92183	1642858
5314	92199	1642808
5315	92215	1642763
5316	92231	1642731
5317	92247	1642685
5318	92261	1642607
5319	92279	1642603
5320	92295	1642573
5321	92311	1642528
5322	92326	1642463
5323	92343	1642446
5324	92360	1642414
5325	92376	1642380
5326	92391	1642324
5327	92407	1642267
5328	92423	1642240
5329	92439	1642194
5330	92454	1642132
5331	92471	1642118
5332	92487	1642074
5333	92504	1642044
5334	92520	1641998
5335	92536	1641969
5336	92553	1641945
5337	92569	1641904
5338	92586	1641866
5339	92600	1641801
5340	92618	1641785
5341	92632	1641711
5342	92648	1641669
5343	92661	1641580
5344	92679	1641569
5345	92694	1641523
5346	92711	1641491
5347	92724	1641401
5348	92741	1641371
5349	92756	1641314
5350	92772	1641278
5351	92789	1641250
5352	92805	1641204
5353	92821	1641171
5354	92837	1641131
5355	92853	1641091
5356	92869	1641049
5357	92886	1641032
5358	92902	1640986
5359	92918	1640937
5360	92934	1640894
5361	92948	1640821
5362	92965	1640808
5363	92981	1640754
5364	92998	1640728
5365	93014	1640704
5366	93027	1640599
5367	93044	1640573
5368	93059	1640520
5369	93073	1640437
5370	93089	1640409
5371	93106	1640381
5372	93123	1640348
5373	93137	1640287
5374	93154	1640250
5375	93166	1640138
5376	93182	1640112
5377	93198	1640069
5378	93215	1640035
5379	93230	1639978
5380	93245	1639922
5381	93259	1639855
5382	93275	1639808
5383	93289	1639731
5384	93305	1639695
5385	93322	1639673
5386	93337	1639612
5387	93354	1639584
5388	93370	1639540
5389	93386	1639511
5390	93402	1639461
5391	93417	1639405
5392	93433	1639372
5393	93448	1639304
5394	93464	1639262
5395	93480	1639230
5396	93497	1639200
5397	93510	1639104
5398	93527	1639082
5399	93544	1639065
5400	93560	1639031
5401	93577	1639004
5402	93593	1638963
5403	93609	1638917
5404	93625	1638882
5405	93641	1638845
5406	93658	1638809
5407	93675	1638789
5408	93688	1638694
5409	93704	1638665
5410	93721	1638629
5411	93737	1638600
5412	93755	1638586
5413	93770	1638538
5414	93784	1638453
5415	93801	1638426
5416	93817	1638398
5417	93831	1638310
5418	93847	1638273
5419	93864	1638254
5420	93880	1638213
5421	93896	1638165
5422	93912	1638126
5423	93927	1638075
5424	93943	1638039
5425	93957	1637954
5426	93973	1637919
5427	93989	1637888
5428	94006	1637851
5429	94023	1637834
5430	94039	1637794
5431	94053	1637720
5432	94070	1637701
5433	94085	1637633
5434	94102	1637610
5435	94117	1637557
5436	94132	1637508
5437	94147	1637439
5438	94165	1637428
5439	94181	1637401
5440	94199	1637387
5441	94215	1637350
5442	94230	1637301
5443	94244	1637227
5444	94260	1637184
5445	94278	1637165
5446	94294	1637127
5447	94311	1637109
5448	94327	1637061
5449	94340	1636983
5450	94357	1636957
5451	94373	1636920
5452	94387	1636837
5453	94403	1636804
5454	94417	1636727
5455	94434	1636702
5456	94450	1636660
5457	94466	1636624
5458	94481	1636557
5459	94497	1636523
5460	94513	1636491
5461	94529	1636452
5462	94545	1636408
5463	94561	1636359
5464	94577	1636328
5465	94591	1636247
5466	94607	1636208
5467	94621	1636142
5468	94638	1636107
5469	94654	1636069
5470	94669	1636025
5471	94687	1636003
5472	94700	1635916
5473	94717	1635893
5474	94733	1635857
5475	94748	1635808
5476	94764	1635755
5477	94778	1635684
5478	94794	1635651
5479	94810	1635601
5480	94827	1635577
5481	94843	1635547
5482	94860	1635519
5483	94877	1635504
5484	94894	1635475
5485	94910	1635429
5486	94927	1635407
5487	94943	1635377
5488	94959	1635331
5489	94972	1635245
5490	94989	1635220
5491	95006	1635192
5492	95021	1635144
5493	95038	1635124
5494	95055	1635091
5495	95071	1635057
5496	95085	1634987
5497	95102	1634952
5498	95118	1634916
5499	95134	1634879
5500	95151	1634863
5501	95167	1634823
5502	95183	1634781
5503	95196	1634694
5504	95212	1634651
5505	95227	1634588
5506	95244	1634569
5507	95260	1634530
5508	95273	1634440
5509	95289	1634394
5510	95304	1634338
5511	95320	1634307
5512	95334	1634220
5513	95350	1634189
5514	95364	1634115
5515	95380	1634081
5516	95396	1634044
5517	95410	1633966
5518	95427	1633945
5519	95443	1633896
5520	95458	1633839
5521	95474	1633813
5522	95491	1633790
5523	95508	1633760
5524	95523	1633711
5525	95540	1633682
5526	95557	1633658
5527	95573	1633628
5528	95588	1633559
5529	95605	1633536
5530	95619	1633474
5531	95637	1633457
5532	95654	1633446
5533	95672	1633431
5534	95688	1633390
5535	95702	1633329
5536	95720	1633310
5537	95737	1633291
5538	95754	1633266
5539	95768	1633203
5540	95784	1633153
5541	95802	1633160
5542	95817	1633104
5543	95831	1633024
5544	95847	1632990
5545	95864	1632959
5546	95879	1632904
5547	95896	1632880
5548	95911	1632829
5549	95927	1632795
5550	95943	1632756
5551	95958	1632697
5552	95975	1632676
5553	95988	1632590
5554	96005	1632563
5555	96018	1632477
5556	96035	1632453
5557	96051	1632412
5558	96067	1632378
5559	96082	1632308
5560	96098	1632267
5561	96113	1632220
5562	96135	1632286
5563	96158	1632361
5564	96176	1632356
5565	96189	1632263
5566	96205	1632218
5567	96220	1632162
5568	96235	1632117
5569	96251	1632082
5570	96265	1632002
5571	96285	1632038
5572	96312	1632184
5573	96335	1632259
5574	96357	1632315
5575	96379	1632385
5576	96400	1632434
5577	96425	1632550
5578	96456	1632763
5579	96476	1632785
5580	96495	1632791
5581	96515	1632833
5582	96536	1632870
5583	96568	1633105
5584	96591	1633183
5585	96612	1633233
5586	96633	1633274
5587	96655	1633338
5588	96677	1633395
5589	96708	1633603
5590	96730	1633677
5591	96750	1633699
5592	96771	1633739
5593	96793	1633815
5594	96816	1633879
5595	96853	1634202
5596	96874	1634247
5597	96893	1634266
5598	96915	1634317
5599	96951	1634617
5600	96975	1634706
5601	96995	1634738
5602	97015	1634773
5603	97043	1634932
5604	97070	1635074
5605	97090	1635101
5606	97111	1635156
5607	97138	1635300
5608	97158	1635327
5609	97180	1635381
5610	97201	1635435
5611	97238	1635736
5612	97262	1635839
5613	97280	1635836
5614	97302	1635889
5615	97341	1636246
5616	97363	1636294
5617	97384	1636345
5618	97404	1636376
5619	97428	1636458
5620	97454	1636588
5621	97476	1636651
5622	97494	1636652
5623	97508	1636568
5624	97523	1636520
5625	97546	1636604
5626	97570	1636693
5627	97593	1636761
5628	97613	1636798
5629	97636	1636869
5630	97657	1636910
5631	97688	1637120
5632	97704	1637084
5633	97720	1637044
5634	97733	1636955
5635	97749	1636918
5636	97765	1636884
5637	97782	1636854
5638	97803	1636892
5639	97820	1636882
5640	97837	1636854
5641	97852	1636797
5642	97869	1636776
5643	97882	1636689
5644	97899	1636666
5645	97915	1636620
5646	97937	1636672
5647	97950	1636582
5648	97966	1636557
5649	97980	1636483
5650	97996	1636439
5651	98013	1636406
5652	98038	1636522
5653	98059	1636568
5654	98077	1636567
5655	98099	1636617
5656	98120	1636673
5657	98142	1636721
5658	98168	1636850
5659	98188	1636876
5660	98202	1636803
5661	98219	1636782
5662	98235	1636744
5663	98260	1636848
5664	98283	1636924
5665	98305	1636984
5666	98324	1636995
5667	98347	1637078
5668	98369	1637140
5669	98401	1637365
5670	98423	1637421
5671	98443	1637449
5672	98463	1637475
5673	98500	1637777
5674	98521	1637820
5675	98539	1637830
5676	98561	1637886
5677	98600	1638226
5678	98623	1638294
5679	98645	1638356
5680	98664	1638363
5681	98700	1638666
5682	98723	1638745
5683	98743	1638763
5684	98764	1638804
5685	98794	1638990
5686	98820	1639122
5687	98846	1639244
5688	98866	1639279
5689	98905	1639619
5690	98929	1639702
5691	98950	1639745
5692	98970	1639780
5693	98995	1639882
5694	99025	1640073
